Date,State,Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Part still boxed ?,Invalid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730753,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730754,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730755,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730756,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730757,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730758,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730759,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730760,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730761,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730762,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730763,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730764,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730765,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730766,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730767,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730768,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730769,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730770,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730771,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730772,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730773,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730774,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730775,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730776,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730777,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730778,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730779,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730780,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730781,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730782,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730783,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730784,0261S19174,0,570,Currently boxed,Valid
28/09/2017 11:54:24,Assigned,,,912170093028,,3502730785,0261S19174,0,570,Currently boxed,Valid
