Date,State,Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Part still boxed ?,Invalid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730811,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730812,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730813,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730814,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730815,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730816,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730817,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730818,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730819,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730820,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730821,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730822,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730823,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730824,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730825,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730826,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730827,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730828,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730829,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730830,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730831,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000030,,502730832,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730875,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730876,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730877,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730878,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730879,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730880,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730881,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730882,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730883,0261S19174,0,570,Currently boxed,Valid
