Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Packaging Date
102170037213,,024170118687,00000000000917734428,0602474966,0261S19174,0000,570,28/09/2017 01:31:34
102170037213,,024170118687,00000000000917734428,0602474974,0261S19174,0000,570,28/09/2017 01:31:34
102170037213,,024170118687,00000000000917734428,0602474975,0261S19174,0000,570,28/09/2017 01:31:34
102170037213,,024170118687,00000000000917734428,0602474984,0261S19174,0000,570,28/09/2017 01:31:34
102170037213,,024170118696,00000000000917734758,0602491280,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602491281,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602491286,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602492386,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602494449,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602494451,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602494458,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118696,00000000000917734758,0602494465,0261S19174,0000,570,28/09/2017 01:31:40
102170037213,,024170118697,00000000000917734759,0602474861,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602474866,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491647,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491648,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491664,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491665,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491669,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118697,00000000000917734759,0602491674,0261S19174,0000,570,28/09/2017 01:32:45
102170037213,,024170118699,00000000000917734760,0602491288,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602491649,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602491663,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602491675,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602491808,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602491811,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602492384,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118699,00000000000917734760,0602492398,0261S19174,0000,570,28/09/2017 01:29:52
102170037213,,024170118701,00000000000917734764,0602474488,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602491279,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602491396,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602491673,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602491810,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602492376,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602492435,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118701,00000000000917734764,0602492438,0261S19174,0000,570,28/09/2017 01:30:57
102170037213,,024170118705,00000000000917734765,0503320611,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602474794,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602474923,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602474930,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602475011,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602475029,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602475916,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118705,00000000000917734765,0602492448,0261S19174,0000,570,28/09/2017 01:32:07
102170037213,,024170118706,00000000000917734766,0503320578,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602475915,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602475917,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602476286,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602491397,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602491662,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602491806,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118706,00000000000917734766,0602492441,0261S19174,0000,570,28/09/2017 01:32:51
102170037213,,024170118707,00000000000917734769,0602475012,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602475013,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602475014,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602476036,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602476051,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602476257,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602476285,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118707,00000000000917734769,0602494428,0261S19174,0000,570,28/09/2017 01:30:19
102170037213,,024170118709,00000000000917734771,0503320642,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0503320643,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0503320646,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0602474486,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0602474793,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0602474973,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0602491392,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118709,00000000000917734771,0602491394,0261S19174,0000,570,28/09/2017 01:31:08
102170037213,,024170118713,00000000000917734773,0503320656,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0503320657,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0503320934,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0602474772,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0602474776,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0602474787,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0602474796,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118713,00000000000917734773,0602492378,0261S19174,0000,570,28/09/2017 01:32:14
102170037213,,024170118714,00000000000917734774,0503320644,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0503320645,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474770,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474775,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474777,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474778,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474788,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118714,00000000000917734774,0602474789,0261S19174,0000,570,28/09/2017 01:33:01
102170037213,,024170118724,00000000000917734782,0503320620,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474746,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474752,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474754,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474760,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474761,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474764,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118724,00000000000917734782,0602474768,0261S19174,0000,570,28/09/2017 01:30:27
102170037213,,024170118725,00000000000917734783,0602474876,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602474932,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602474939,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602474940,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602474947,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602475034,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602475048,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118725,00000000000917734783,0602475050,0261S19174,0000,570,28/09/2017 01:31:20
102170037213,,024170118728,00000000000917734785,0602474925,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474927,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474928,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474931,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474935,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474938,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602474941,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118728,00000000000917734785,0602475022,0261S19174,0000,570,28/09/2017 01:32:33
102170037213,,024170118731,00000000000917734788,0503320955,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474632,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474641,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474744,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474926,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474937,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474942,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118731,00000000000917734788,0602474948,0261S19174,0000,570,28/09/2017 01:30:35
102170037213,,024170118737,00000000000917734791,0602474871,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474878,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474879,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474882,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474887,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474888,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602474890,0261S19174,0000,570,28/09/2017 01:33:12
102170037213,,024170118737,00000000000917734791,0602475015,0261S19174,0000,570,28/09/2017 01:33:12
